district,data type,year,gender,age group,number
Affoltern,Pop_Actual,2022,female,10_14,1546.0
Affoltern,Pop_Actual,2022,female,15_19,1424.0
Affoltern,Pop_Actual,2022,female,20_24,1358.0
Affoltern,Pop_Actual,2022,female,25_29,1287.0
Affoltern,Pop_Actual,2022,female,30_34,1700.0
Affoltern,Pop_Actual,2022,female,35_39,2087.0
Affoltern,Pop_Actual,2022,female,40_44,2183.0
Affoltern,Pop_Actual,2022,female,45_49,2029.0
Affoltern,Pop_Actual,2022,female,50_54,2171.0
Affoltern,Pop_Actual,2022,female,55_59,2208.0
Affoltern,Pop_Actual,2022,female,60_64,1809.0
Affoltern,Pop_Actual,2022,female,65_69,1535.0
Affoltern,Pop_Actual,2022,female,70_74,1413.0
Affoltern,Pop_Actual,2022,female,75_79,1200.0
Affoltern,Pop_Actual,2022,female,80_84,798.0
Affoltern,Pop_Actual,2022,female,85_89,460.0
Affoltern,Pop_Actual,2022,female,90_94,194.0
Affoltern,Pop_Actual,2022,female,95+,56.0
Affoltern,Pop_Actual,2023,male,00_04,1493.0
Affoltern,Pop_Actual,2023,male,05_09,1798.0
Affoltern,Pop_Actual,2023,male,10_14,1739.0
Affoltern,Pop_Actual,2023,male,15_19,1591.0
Affoltern,Pop_Actual,2023,male,20_24,1332.0
Affoltern,Pop_Actual,2023,male,25_29,1390.0
Affoltern,Pop_Actual,2023,male,30_34,1671.0
Affoltern,Pop_Actual,2023,male,35_39,1963.0
Affoltern,Pop_Actual,2023,male,40_44,2206.0
Affoltern,Pop_Actual,2023,male,45_49,2017.0
Affoltern,Pop_Actual,2023,male,50_54,2208.0
Affoltern,Pop_Actual,2023,male,55_59,2238.0
Affoltern,Pop_Actual,2023,male,60_64,1854.0
Affoltern,Pop_Actual,2023,male,65_69,1434.0
Affoltern,Pop_Actual,2023,male,70_74,1272.0
Affoltern,Pop_Actual,2023,male,75_79,1120.0
Affoltern,Pop_Actual,2023,male,80_84,702.0
Affoltern,Pop_Actual,2023,male,85_89,325.0
Affoltern,Pop_Actual,2023,male,90_94,126.0
Affoltern,Pop_Actual,2023,male,95+,16.0
Affoltern,Pop_Actual,2023,female,00_04,1470.0
Affoltern,Pop_Actual,2023,female,05_09,1695.0
Affoltern,Pop_Actual,2023,female,10_14,1562.0
Affoltern,Pop_Actual,2023,female,15_19,1490.0
Affoltern,Pop_Actual,2023,female,20_24,1318.0
Affoltern,Pop_Actual,2023,female,25_29,1322.0
Affoltern,Pop_Actual,2023,female,30_34,1679.0
Affoltern,Pop_Actual,2023,female,35_39,2128.0
Affoltern,Pop_Actual,2023,female,40_44,2250.0
Affoltern,Pop_Actual,2023,female,45_49,2079.0
Affoltern,Pop_Actual,2023,female,50_54,2133.0
Affoltern,Pop_Actual,2023,female,55_59,2227.0
Affoltern,Pop_Actual,2023,female,60_64,1895.0
Affoltern,Pop_Actual,2023,female,65_69,1547.0
Affoltern,Pop_Actual,2023,female,70_74,1403.0
Affoltern,Pop_Actual,2023,female,75_79,1243.0
Affoltern,Pop_Actual,2023,female,80_84,876.0
Affoltern,Pop_Actual,2023,female,85_89,478.0
Affoltern,Pop_Actual,2023,female,90_94,206.0
Affoltern,Pop_Actual,2023,female,95+,62.0
Affoltern,Pop_Forecast,2024,male,00_04,1436.786
Affoltern,Pop_Forecast,2024,male,05_09,1775.688
Affoltern,Pop_Forecast,2024,male,10_14,1782.326
Affoltern,Pop_Forecast,2024,male,15_19,1613.524
Affoltern,Pop_Forecast,2024,male,20_24,1386.202
Affoltern,Pop_Forecast,2024,male,25_29,1422.693
Affoltern,Pop_Forecast,2024,male,30_34,1673.532
Affoltern,Pop_Forecast,2024,male,35_39,1997.711
Affoltern,Pop_Forecast,2024,male,40_44,2190.332
Affoltern,Pop_Forecast,2024,male,45_49,2060.379
Affoltern,Pop_Forecast,2024,male,50_54,2151.811
Affoltern,Pop_Forecast,2024,male,55_59,2245.852
Affoltern,Pop_Forecast,2024,male,60_64,1920.879
Affoltern,Pop_Forecast,2024,male,65_69,1477.907
Affoltern,Pop_Forecast,2024,male,70_74,1270.825
Affoltern,Pop_Forecast,2024,male,75_79,1100.61
Affoltern,Pop_Forecast,2024,male,80_84,764.027
Affoltern,Pop_Forecast,2024,male,85_89,342.344
Affoltern,Pop_Forecast,2024,male,90_94,129.144
Affoltern,Pop_Forecast,2024,male,95+,18.625
Affoltern,Pop_Forecast,2024,female,00_04,1403.142
Affoltern,Pop_Forecast,2024,female,05_09,1664.565
Affoltern,Pop_Forecast,2024,female,10_14,1627.853
Affoltern,Pop_Forecast,2024,female,15_19,1483.636
Affoltern,Pop_Forecast,2024,female,20_24,1363.444
Affoltern,Pop_Forecast,2024,female,25_29,1337.872
Affoltern,Pop_Forecast,2024,female,30_34,1682.561
Affoltern,Pop_Forecast,2024,female,35_39,2079.913
Affoltern,Pop_Forecast,2024,female,40_44,2235.957
Affoltern,Pop_Forecast,2024,female,45_49,2163.727
Affoltern,Pop_Forecast,2024,female,50_54,2087.42
Affoltern,Pop_Forecast,2024,female,55_59,2211.244
Affoltern,Pop_Forecast,2024,female,60_64,1959.13
Affoltern,Pop_Forecast,2024,female,65_69,1582.798
Affoltern,Pop_Forecast,2024,female,70_74,1405.915
Affoltern,Pop_Forecast,2024,female,75_79,1283.327
Affoltern,Pop_Forecast,2024,female,80_84,908.745
Affoltern,Pop_Forecast,2024,female,85_89,480.8
Affoltern,Pop_Forecast,2024,female,90_94,220.102
Affoltern,Pop_Forecast,2024,female,95+,56.961
Affoltern,Pop_Forecast,2025,male,00_04,1413.968
Affoltern,Pop_Forecast,2025,male,05_09,1723.024
Affoltern,Pop_Forecast,2025,male,10_14,1825.469
Affoltern,Pop_Forecast,2025,male,15_19,1639.482
Affoltern,Pop_Forecast,2025,male,20_24,1450.289
Affoltern,Pop_Forecast,2025,male,25_29,1424.445
Affoltern,Pop_Forecast,2025,male,30_34,1717.34
Affoltern,Pop_Forecast,2025,male,35_39,1961.597
Affoltern,Pop_Forecast,2025,male,40_44,2222.649
Affoltern,Pop_Forecast,2025,male,45_49,2112.639
Affoltern,Pop_Forecast,2025,male,50_54,2072.594
Affoltern,Pop_Forecast,2025,male,55_59,2268.436
Affoltern,Pop_Forecast,2025,male,60_64,1985.647
Affoltern,Pop_Forecast,2025,male,65_69,1523.21
Affoltern,Pop_Forecast,2025,male,70_74,1232.087
Affoltern,Pop_Forecast,2025,male,75_79,1134.168
Affoltern,Pop_Forecast,2025,male,80_84,815.513
Affoltern,Pop_Forecast,2025,male,85_89,357.318
Affoltern,Pop_Forecast,2025,male,90_94,134.021
Affoltern,Pop_Forecast,2025,male,95+,24.383
Affoltern,Pop_Forecast,2025,female,00_04,1361.945
Affoltern,Pop_Forecast,2025,female,05_09,1649.713
Affoltern,Pop_Forecast,2025,female,10_14,1642.295
Affoltern,Pop_Forecast,2025,female,15_19,1536.791
Affoltern,Pop_Forecast,2025,female,20_24,1339.648
Affoltern,Pop_Forecast,2025,female,25_29,1385.734
Affoltern,Pop_Forecast,2025,female,30_34,1688.299
Affoltern,Pop_Forecast,2025,female,35_39,2039.029
Affoltern,Pop_Forecast,2025,female,40_44,2248.631
Affoltern,Pop_Forecast,2025,female,45_49,2201.877
Affoltern,Pop_Forecast,2025,female,50_54,2044.207
Affoltern,Pop_Forecast,2025,female,55_59,2194.007
Affoltern,Pop_Forecast,2025,female,60_64,2040.574
Affoltern,Pop_Forecast,2025,female,65_69,1592.856
Affoltern,Pop_Forecast,2025,female,70_74,1425.236
Affoltern,Pop_Forecast,2025,female,75_79,1303.94
Affoltern,Pop_Forecast,2025,female,80_84,924.213
Affoltern,Pop_Forecast,2025,female,85_89,531.197
Affoltern,Pop_Forecast,2025,female,90_94,225.69
Affoltern,Pop_Forecast,2025,female,95+,59.922
Affoltern,Pop_Forecast,2026,male,00_04,1379.339
Affoltern,Pop_Forecast,2026,male,05_09,1696.489
Affoltern,Pop_Forecast,2026,male,10_14,1843.066
Affoltern,Pop_Forecast,2026,male,15_19,1657.013
Affoltern,Pop_Forecast,2026,male,20_24,1500.382
Affoltern,Pop_Forecast,2026,male,25_29,1450.7
Affoltern,Pop_Forecast,2026,male,30_34,1732.507
Affoltern,Pop_Forecast,2026,male,35_39,1995.487
Affoltern,Pop_Forecast,2026,male,40_44,2185.561
Affoltern,Pop_Forecast,2026,male,45_49,2170.182
Affoltern,Pop_Forecast,2026,male,50_54,2046.795
Affoltern,Pop_Forecast,2026,male,55_59,2263.249
Affoltern,Pop_Forecast,2026,male,60_64,1996.977
Affoltern,Pop_Forecast,2026,male,65_69,1593.64
Affoltern,Pop_Forecast,2026,male,70_74,1245.323
Affoltern,Pop_Forecast,2026,male,75_79,1139.725
Affoltern,Pop_Forecast,2026,male,80_84,844.588
Affoltern,Pop_Forecast,2026,male,85_89,401.579
Affoltern,Pop_Forecast,2026,male,90_94,145.746
Affoltern,Pop_Forecast,2026,male,95+,28.258
Affoltern,Pop_Forecast,2026,female,00_04,1300.988
Affoltern,Pop_Forecast,2026,female,05_09,1644.043
Affoltern,Pop_Forecast,2026,female,10_14,1707.458
Affoltern,Pop_Forecast,2026,female,15_19,1513.041
Affoltern,Pop_Forecast,2026,female,20_24,1374.155
Affoltern,Pop_Forecast,2026,female,25_29,1396.522
Affoltern,Pop_Forecast,2026,female,30_34,1684.56
Affoltern,Pop_Forecast,2026,female,35_39,1999.403
Affoltern,Pop_Forecast,2026,female,40_44,2300.034
Affoltern,Pop_Forecast,2026,female,45_49,2184.246
Affoltern,Pop_Forecast,2026,female,50_54,2073.447
Affoltern,Pop_Forecast,2026,female,55_59,2153.61
Affoltern,Pop_Forecast,2026,female,60_64,2071.011
Affoltern,Pop_Forecast,2026,female,65_69,1663.334
Affoltern,Pop_Forecast,2026,female,70_74,1431.415
Affoltern,Pop_Forecast,2026,female,75_79,1299.839
Affoltern,Pop_Forecast,2026,female,80_84,985.219
Affoltern,Pop_Forecast,2026,female,85_89,554.431
Affoltern,Pop_Forecast,2026,female,90_94,243.15
Affoltern,Pop_Forecast,2026,female,95+,59.154
Affoltern,Pop_Forecast,2027,male,00_04,1402.468
Affoltern,Pop_Forecast,2027,male,05_09,1641.04
Affoltern,Pop_Forecast,2027,male,10_14,1820.422
Affoltern,Pop_Forecast,2027,male,15_19,1728.016
Affoltern,Pop_Forecast,2027,male,20_24,1504.386
Affoltern,Pop_Forecast,2027,male,25_29,1482.295
Affoltern,Pop_Forecast,2027,male,30_34,1757.054
Affoltern,Pop_Forecast,2027,male,35_39,2031.862
Affoltern,Pop_Forecast,2027,male,40_44,2147.505
Affoltern,Pop_Forecast,2027,male,45_49,2225.654
Affoltern,Pop_Forecast,2027,male,50_54,2056.184
Affoltern,Pop_Forecast,2027,male,55_59,2183.457
Affoltern,Pop_Forecast,2027,male,60_64,2077.064
Affoltern,Pop_Forecast,2027,male,65_69,1647.413
Affoltern,Pop_Forecast,2027,male,70_74,1256.433
Affoltern,Pop_Forecast,2027,male,75_79,1123.667
Affoltern,Pop_Forecast,2027,male,80_84,875.983
Affoltern,Pop_Forecast,2027,male,85_89,452.33
Affoltern,Pop_Forecast,2027,male,90_94,150.322
Affoltern,Pop_Forecast,2027,male,95+,32.103
Affoltern,Pop_Forecast,2027,female,00_04,1322.648
Affoltern,Pop_Forecast,2027,female,05_09,1596.971
Affoltern,Pop_Forecast,2027,female,10_14,1697.546
Affoltern,Pop_Forecast,2027,female,15_19,1548.891
Affoltern,Pop_Forecast,2027,female,20_24,1382.042
Affoltern,Pop_Forecast,2027,female,25_29,1429.378
Affoltern,Pop_Forecast,2027,female,30_34,1683.906
Affoltern,Pop_Forecast,2027,female,35_39,2018.586
Affoltern,Pop_Forecast,2027,female,40_44,2254.845
Affoltern,Pop_Forecast,2027,female,45_49,2246.557
Affoltern,Pop_Forecast,2027,female,50_54,2044.423
Affoltern,Pop_Forecast,2027,female,55_59,2121.605
Affoltern,Pop_Forecast,2027,female,60_64,2095.647
Affoltern,Pop_Forecast,2027,female,65_69,1720.723
Affoltern,Pop_Forecast,2027,female,70_74,1447.562
Affoltern,Pop_Forecast,2027,female,75_79,1282.545
Affoltern,Pop_Forecast,2027,female,80_84,1030.506
Affoltern,Pop_Forecast,2027,female,85_89,600.313
Affoltern,Pop_Forecast,2027,female,90_94,256.187
Affoltern,Pop_Forecast,2027,female,95+,64.698
Affoltern,Pop_Forecast,2028,male,00_04,1417.543
Affoltern,Pop_Forecast,2028,male,05_09,1589.649
Affoltern,Pop_Forecast,2028,male,10_14,1820.057
Affoltern,Pop_Forecast,2028,male,15_19,1749.761
Affoltern,Pop_Forecast,2028,male,20_24,1558.965
Affoltern,Pop_Forecast,2028,male,25_29,1489.176
Affoltern,Pop_Forecast,2028,male,30_34,1780.217
Affoltern,Pop_Forecast,2028,male,35_39,2040.281
Affoltern,Pop_Forecast,2028,male,40_44,2158.523
Affoltern,Pop_Forecast,2028,male,45_49,2244.737
Affoltern,Pop_Forecast,2028,male,50_54,2059.022
Affoltern,Pop_Forecast,2028,male,55_59,2165.289
Affoltern,Pop_Forecast,2028,male,60_64,2101.537
Affoltern,Pop_Forecast,2028,male,65_69,1687.398
Affoltern,Pop_Forecast,2028,male,70_74,1310.386
Affoltern,Pop_Forecast,2028,male,75_79,1116.055
Affoltern,Pop_Forecast,2028,male,80_84,896.667
Affoltern,Pop_Forecast,2028,male,85_89,488.585
Affoltern,Pop_Forecast,2028,male,90_94,165.162
Affoltern,Pop_Forecast,2028,male,95+,36.135
Affoltern,Pop_Forecast,2028,female,00_04,1337.411
Affoltern,Pop_Forecast,2028,female,05_09,1544.575
Affoltern,Pop_Forecast,2028,female,10_14,1708.867
Affoltern,Pop_Forecast,2028,female,15_19,1560.4
Affoltern,Pop_Forecast,2028,female,20_24,1422.744
Affoltern,Pop_Forecast,2028,female,25_29,1427.641
Affoltern,Pop_Forecast,2028,female,30_34,1724.613
Affoltern,Pop_Forecast,2028,female,35_39,2006.097
Affoltern,Pop_Forecast,2028,female,40_44,2234.967
Affoltern,Pop_Forecast,2028,female,45_49,2262.75
Affoltern,Pop_Forecast,2028,female,50_54,2086.878
Affoltern,Pop_Forecast,2028,female,55_59,2081.302
Affoltern,Pop_Forecast,2028,female,60_64,2105.421
Affoltern,Pop_Forecast,2028,female,65_69,1772.729
Affoltern,Pop_Forecast,2028,female,70_74,1449.975
Affoltern,Pop_Forecast,2028,female,75_79,1272.193
Affoltern,Pop_Forecast,2028,female,80_84,1052.721
Affoltern,Pop_Forecast,2028,female,85_89,655.448
Affoltern,Pop_Forecast,2028,female,90_94,276.527
Affoltern,Pop_Forecast,2028,female,95+,69.756
Affoltern,Pop_Forecast,2029,male,00_04,1446.623
Affoltern,Pop_Forecast,2029,male,05_09,1549.723
Affoltern,Pop_Forecast,2029,male,10_14,1797.156
Affoltern,Pop_Forecast,2029,male,15_19,1790.78
Affoltern,Pop_Forecast,2029,male,20_24,1579.031
Affoltern,Pop_Forecast,2029,male,25_29,1514.694
Affoltern,Pop_Forecast,2029,male,30_34,1799.811
Affoltern,Pop_Forecast,2029,male,35_39,2048.522
Affoltern,Pop_Forecast,2029,male,40_44,2195.964
Affoltern,Pop_Forecast,2029,male,45_49,2244.155
Affoltern,Pop_Forecast,2029,male,50_54,2096.451
Affoltern,Pop_Forecast,2029,male,55_59,2116.211
Affoltern,Pop_Forecast,2029,male,60_64,2107.047
Affoltern,Pop_Forecast,2029,male,65_69,1751.735
Affoltern,Pop_Forecast,2029,male,70_74,1350.971
Affoltern,Pop_Forecast,2029,male,75_79,1118.945
Affoltern,Pop_Forecast,2029,male,80_84,888.819
Affoltern,Pop_Forecast,2029,male,85_89,537.803
Affoltern,Pop_Forecast,2029,male,90_94,182.777
Affoltern,Pop_Forecast,2029,male,95+,41.649
Affoltern,Pop_Forecast,2029,female,00_04,1364.858
Affoltern,Pop_Forecast,2029,female,05_09,1497.702
Affoltern,Pop_Forecast,2029,female,10_14,1684.113
Affoltern,Pop_Forecast,2029,female,15_19,1617.783
Affoltern,Pop_Forecast,2029,female,20_24,1425.652
Affoltern,Pop_Forecast,2029,female,25_29,1455.764
Affoltern,Pop_Forecast,2029,female,30_34,1735.441
Affoltern,Pop_Forecast,2029,female,35_39,2015.995
Affoltern,Pop_Forecast,2029,female,40_44,2206.616
Affoltern,Pop_Forecast,2029,female,45_49,2252.852
Affoltern,Pop_Forecast,2029,female,50_54,2154.096
Affoltern,Pop_Forecast,2029,female,55_59,2043.276
Affoltern,Pop_Forecast,2029,female,60_64,2093.329
Affoltern,Pop_Forecast,2029,female,65_69,1828.305
Affoltern,Pop_Forecast,2029,female,70_74,1484.121
Affoltern,Pop_Forecast,2029,female,75_79,1276.687
Affoltern,Pop_Forecast,2029,female,80_84,1083.515
Affoltern,Pop_Forecast,2029,female,85_89,682.087
Affoltern,Pop_Forecast,2029,female,90_94,287.117
Affoltern,Pop_Forecast,2029,female,95+,79.738
Affoltern,Pop_Forecast,2030,male,00_04,1477.028
Affoltern,Pop_Forecast,2030,male,05_09,1536.311
Affoltern,Pop_Forecast,2030,male,10_14,1751.75
Affoltern,Pop_Forecast,2030,male,15_19,1831.285
Affoltern,Pop_Forecast,2030,male,20_24,1602.824
Affoltern,Pop_Forecast,2030,male,25_29,1543.203
Affoltern,Pop_Forecast,2030,male,30_34,1810.07
Affoltern,Pop_Forecast,2030,male,35_39,2074.626
Affoltern,Pop_Forecast,2030,male,40_44,2186.917
Affoltern,Pop_Forecast,2030,male,45_49,2277.581
Affoltern,Pop_Forecast,2030,male,50_54,2141.373
Affoltern,Pop_Forecast,2030,male,55_59,2050.961
Affoltern,Pop_Forecast,2030,male,60_64,2121.717
Affoltern,Pop_Forecast,2030,male,65_69,1816.569
Affoltern,Pop_Forecast,2030,male,70_74,1392.148
Affoltern,Pop_Forecast,2030,male,75_79,1091.409
Affoltern,Pop_Forecast,2030,male,80_84,920.831
Affoltern,Pop_Forecast,2030,male,85_89,577.785
Affoltern,Pop_Forecast,2030,male,90_94,197.826
Affoltern,Pop_Forecast,2030,male,95+,47.798
Affoltern,Pop_Forecast,2030,female,00_04,1393.51
Affoltern,Pop_Forecast,2030,female,05_09,1472.227
Affoltern,Pop_Forecast,2030,female,10_14,1670.594
Affoltern,Pop_Forecast,2030,female,15_19,1634.867
Affoltern,Pop_Forecast,2030,female,20_24,1458.381
Affoltern,Pop_Forecast,2030,female,25_29,1456.98
Affoltern,Pop_Forecast,2030,female,30_34,1763.822
Affoltern,Pop_Forecast,2030,female,35_39,2024.739
Affoltern,Pop_Forecast,2030,female,40_44,2191.732
Affoltern,Pop_Forecast,2030,female,45_49,2259.542
Affoltern,Pop_Forecast,2030,female,50_54,2189.081
Affoltern,Pop_Forecast,2030,female,55_59,2006.427
Affoltern,Pop_Forecast,2030,female,60_64,2074.606
Affoltern,Pop_Forecast,2030,female,65_69,1902.639
Affoltern,Pop_Forecast,2030,female,70_74,1496.75
Affoltern,Pop_Forecast,2030,female,75_79,1294.894
Affoltern,Pop_Forecast,2030,female,80_84,1100.167
Affoltern,Pop_Forecast,2030,female,85_89,699.008
Affoltern,Pop_Forecast,2030,female,90_94,324.233
Affoltern,Pop_Forecast,2030,female,95+,87.442
Affoltern,Pop_Forecast,2031,male,00_04,1508.404
Affoltern,Pop_Forecast,2031,male,05_09,1512.434
Affoltern,Pop_Forecast,2031,male,10_14,1731.156
Affoltern,Pop_Forecast,2031,male,15_19,1847.541
Affoltern,Pop_Forecast,2031,male,20_24,1632.607
Affoltern,Pop_Forecast,2031,male,25_29,1572.166
Affoltern,Pop_Forecast,2031,male,30_34,1822.393
Affoltern,Pop_Forecast,2031,male,35_39,2087.642
Affoltern,Pop_Forecast,2031,male,40_44,2221.387
Affoltern,Pop_Forecast,2031,male,45_49,2258.378
Affoltern,Pop_Forecast,2031,male,50_54,2194.365
Affoltern,Pop_Forecast,2031,male,55_59,2026.281
Affoltern,Pop_Forecast,2031,male,60_64,2117.271
Affoltern,Pop_Forecast,2031,male,65_69,1830.472
Affoltern,Pop_Forecast,2031,male,70_74,1456.97
Affoltern,Pop_Forecast,2031,male,75_79,1107.806
Affoltern,Pop_Forecast,2031,male,80_84,929.341
Affoltern,Pop_Forecast,2031,male,85_89,604.03
Affoltern,Pop_Forecast,2031,male,90_94,229.132
Affoltern,Pop_Forecast,2031,male,95+,54.888
Affoltern,Pop_Forecast,2031,female,00_04,1423.044
Affoltern,Pop_Forecast,2031,female,05_09,1422.851
Affoltern,Pop_Forecast,2031,female,10_14,1671.276
Affoltern,Pop_Forecast,2031,female,15_19,1689.572
Affoltern,Pop_Forecast,2031,female,20_24,1453.83
Affoltern,Pop_Forecast,2031,female,25_29,1482.135
Affoltern,Pop_Forecast,2031,female,30_34,1774.415
Affoltern,Pop_Forecast,2031,female,35_39,2026.568
Affoltern,Pop_Forecast,2031,female,40_44,2164.799
Affoltern,Pop_Forecast,2031,female,45_49,2308.146
Affoltern,Pop_Forecast,2031,female,50_54,2179.733
Affoltern,Pop_Forecast,2031,female,55_59,2028.555
Affoltern,Pop_Forecast,2031,female,60_64,2039.024
Affoltern,Pop_Forecast,2031,female,65_69,1931.941
Affoltern,Pop_Forecast,2031,female,70_74,1562.56
Affoltern,Pop_Forecast,2031,female,75_79,1302.807
Affoltern,Pop_Forecast,2031,female,80_84,1099.036
Affoltern,Pop_Forecast,2031,female,85_89,747.181
Affoltern,Pop_Forecast,2031,female,90_94,342.81
Affoltern,Pop_Forecast,2031,female,95+,96.155
Affoltern,Pop_Forecast,2032,male,00_04,1540.594
Affoltern,Pop_Forecast,2032,male,05_09,1536.299
Affoltern,Pop_Forecast,2032,male,10_14,1685.814
Affoltern,Pop_Forecast,2032,male,15_19,1829.079
Affoltern,Pop_Forecast,2032,male,20_24,1689.778
Affoltern,Pop_Forecast,2032,male,25_29,1580.0
Affoltern,Pop_Forecast,2032,male,30_34,1841.293
Affoltern,Pop_Forecast,2032,male,35_39,2110.41
Affoltern,Pop_Forecast,2032,male,40_44,2250.523
Affoltern,Pop_Forecast,2032,male,45_49,2240.479
Affoltern,Pop_Forecast,2032,male,50_54,2249.973
Affoltern,Pop_Forecast,2032,male,55_59,2035.271
Affoltern,Pop_Forecast,2032,male,60_64,2048.599
Affoltern,Pop_Forecast,2032,male,65_69,1900.26
Affoltern,Pop_Forecast,2032,male,70_74,1508.825
Affoltern,Pop_Forecast,2032,male,75_79,1120.289
Affoltern,Pop_Forecast,2032,male,80_84,920.882
Affoltern,Pop_Forecast,2032,male,85_89,630.782
Affoltern,Pop_Forecast,2032,male,90_94,260.636
Affoltern,Pop_Forecast,2032,male,95+,58.521
Affoltern,Pop_Forecast,2032,female,00_04,1453.391
Affoltern,Pop_Forecast,2032,female,05_09,1446.758
Affoltern,Pop_Forecast,2032,female,10_14,1635.114
Affoltern,Pop_Forecast,2032,female,15_19,1681.141
Affoltern,Pop_Forecast,2032,female,20_24,1486.275
Affoltern,Pop_Forecast,2032,female,25_29,1495.349
Affoltern,Pop_Forecast,2032,female,30_34,1796.917
Affoltern,Pop_Forecast,2032,female,35_39,2032.231
Affoltern,Pop_Forecast,2032,female,40_44,2187.327
Affoltern,Pop_Forecast,2032,female,45_49,2281.777
Affoltern,Pop_Forecast,2032,female,50_54,2239.588
Affoltern,Pop_Forecast,2032,female,55_59,2006.588
Affoltern,Pop_Forecast,2032,female,60_64,2011.767
Affoltern,Pop_Forecast,2032,female,65_69,1955.032
Affoltern,Pop_Forecast,2032,female,70_74,1617.955
Affoltern,Pop_Forecast,2032,female,75_79,1318.898
Affoltern,Pop_Forecast,2032,female,80_84,1089.1
Affoltern,Pop_Forecast,2032,female,85_89,785.282
Affoltern,Pop_Forecast,2032,female,90_94,374.282
Affoltern,Pop_Forecast,2032,female,95+,104.082
Affoltern,Pop_Forecast,2033,male,00_04,1573.77
Affoltern,Pop_Forecast,2033,male,05_09,1555.779
Affoltern,Pop_Forecast,2033,male,10_14,1641.618
Affoltern,Pop_Forecast,2033,male,15_19,1833.928
Affoltern,Pop_Forecast,2033,male,20_24,1707.686
Affoltern,Pop_Forecast,2033,male,25_29,1613.256
Affoltern,Pop_Forecast,2033,male,30_34,1849.935
Affoltern,Pop_Forecast,2033,male,35_39,2127.837
Affoltern,Pop_Forecast,2033,male,40_44,2262.639
Affoltern,Pop_Forecast,2033,male,45_49,2259.42
Affoltern,Pop_Forecast,2033,male,50_54,2272.25
Affoltern,Pop_Forecast,2033,male,55_59,2040.791
Affoltern,Pop_Forecast,2033,male,60_64,2031.418
Affoltern,Pop_Forecast,2033,male,65_69,1922.262
Affoltern,Pop_Forecast,2033,male,70_74,1547.272
Affoltern,Pop_Forecast,2033,male,75_79,1169.894
Affoltern,Pop_Forecast,2033,male,80_84,917.956
Affoltern,Pop_Forecast,2033,male,85_89,647.747
Affoltern,Pop_Forecast,2033,male,90_94,284.004
Affoltern,Pop_Forecast,2033,male,95+,65.894
Affoltern,Pop_Forecast,2033,female,00_04,1484.651
Affoltern,Pop_Forecast,2033,female,05_09,1464.279
Affoltern,Pop_Forecast,2033,female,10_14,1592.5
Affoltern,Pop_Forecast,2033,female,15_19,1691.018
Affoltern,Pop_Forecast,2033,female,20_24,1504.827
Affoltern,Pop_Forecast,2033,female,25_29,1521.448
Affoltern,Pop_Forecast,2033,female,30_34,1803.819
Affoltern,Pop_Forecast,2033,female,35_39,2060.162
Affoltern,Pop_Forecast,2033,female,40_44,2185.72
Affoltern,Pop_Forecast,2033,female,45_49,2277.907
Affoltern,Pop_Forecast,2033,female,50_54,2259.102
Affoltern,Pop_Forecast,2033,female,55_59,2046.634
Affoltern,Pop_Forecast,2033,female,60_64,1977.93
Affoltern,Pop_Forecast,2033,female,65_69,1966.161
Affoltern,Pop_Forecast,2033,female,70_74,1669.751
Affoltern,Pop_Forecast,2033,female,75_79,1324.492
Affoltern,Pop_Forecast,2033,female,80_84,1084.934
Affoltern,Pop_Forecast,2033,female,85_89,806.249
Affoltern,Pop_Forecast,2033,female,90_94,412.613
Affoltern,Pop_Forecast,2033,female,95+,113.862
Affoltern,Pop_Forecast,2034,male,00_04,1607.902
Affoltern,Pop_Forecast,2034,male,05_09,1584.022
Affoltern,Pop_Forecast,2034,male,10_14,1608.758
Affoltern,Pop_Forecast,2034,male,15_19,1812.243
Affoltern,Pop_Forecast,2034,male,20_24,1739.45
Affoltern,Pop_Forecast,2034,male,25_29,1630.243
Affoltern,Pop_Forecast,2034,male,30_34,1867.318
Affoltern,Pop_Forecast,2034,male,35_39,2143.896
Affoltern,Pop_Forecast,2034,male,40_44,2271.773
Affoltern,Pop_Forecast,2034,male,45_49,2295.761
Affoltern,Pop_Forecast,2034,male,50_54,2278.464
Affoltern,Pop_Forecast,2034,male,55_59,2076.099
